seq_name,PAAC1,PAAC2,PAAC3,PAAC4,PAAC5,PAAC6,PAAC7,PAAC8,PAAC9,PAAC10,PAAC11,PAAC12,PAAC13,PAAC14,PAAC15,PAAC16,PAAC17,PAAC18,PAAC19,PAAC20,PAAC21,PAAC22,PAAC23,PAAC24,PAAC25,PAAC26,druggable
Negative_468,1.619,0.912,0.324,0.53,0.706,0.648,0.677,1.531,0.736,0.5,1.707,0.412,0.265,0.736,1.531,0.854,1.236,0.236,0.559,0.765,13.722,13.705,13.812,13.829,14.323,14.126,0
Negative_469,1.65,0.765,0.443,0.443,0.523,0.644,0.483,1.328,0.362,0.926,2.213,0.362,0.523,0.644,0.966,1.368,0.926,0.402,0.443,0.845,13.162,13.983,13.479,14.413,14.17,14.535,0
Negative_470,1.631,0.791,0.247,0.346,0.494,0.346,0.544,1.038,0.544,1.137,3.065,0.198,0.593,0.494,0.84,1.483,1.236,0.494,0.692,0.939,13.345,13.053,14.262,14.099,14.134,13.954,0
Negative_471,0.964,0.872,0.804,0.712,0.436,0.964,0.597,0.964,0.321,0.735,1.791,0.735,0.298,0.666,0.804,2.066,1.194,0.23,0.551,1.079,13.502,13.921,13.468,13.871,13.686,14.769,0
Negative_472,2.189,1.334,0.171,0.308,0.41,0.513,0.479,1.402,0.376,0.205,2.257,0.171,0.137,0.479,1.812,0.821,0.239,0.41,0.239,0.889,13.802,13.12,14.537,14.188,13.906,15.606,0
Negative_473,1.281,1.155,0.276,0.527,0.327,0.779,0.427,1.532,0.276,0.552,1.758,0.352,0.276,0.578,0.98,1.381,0.653,0.377,0.327,0.954,13.579,13.535,14.886,14.376,14.31,14.546,0
Negative_474,1.78,0.58,0.619,0.464,0.387,0.503,0.658,1.355,0.31,0.774,1.858,0.619,0.503,0.929,0.968,1.122,0.968,0.464,0.619,1.587,13.432,13.91,14.209,13.808,13.876,13.697,0
Negative_475,1.236,1.113,0.247,0.247,1.236,0.742,1.113,0.989,0.618,0.495,1.36,0.371,0.371,0.371,0.618,1.607,0.865,0.124,0.495,1.731,13.853,12.991,13.111,15.224,13.725,15.145,0
Negative_476,2.725,1.132,0.21,0.461,0.587,0.419,0.293,1.509,0.377,0.252,2.683,0.293,0.21,0.838,1.09,0.377,0.587,0.252,0.377,1.048,13.377,14.171,14.03,13.959,14.548,14.195,0
Negative_477,1.92,0.986,0.519,0.467,0.779,0.311,0.519,0.779,0.26,0.519,2.543,0.363,0.363,0.623,0.623,0.986,0.986,0.363,0.623,1.505,14.026,14.435,13.424,14.218,14.074,13.785,0
Negative_478,1.186,0.61,0.881,0.441,0.644,0.339,0.915,0.949,0.508,0.983,1.966,0.847,0.441,1.254,1.017,2.068,1.254,0.068,0.542,1.39,13.389,12.721,13.938,13.645,13.975,14.029,0
Negative_479,2.086,1.348,0.261,0.435,0.522,0.261,0.565,1.0,0.478,0.304,2.652,0.304,0.391,0.609,0.869,1.13,0.913,0.174,0.304,1.174,14.083,13.57,14.138,12.268,15.014,15.148,0
Negative_480,2.727,1.073,0.358,0.179,0.447,0.358,0.67,1.475,0.447,0.268,3.039,0.089,0.179,0.313,1.252,1.386,0.805,0.447,0.402,1.252,12.496,13.929,13.783,14.075,14.324,14.229,0
Negative_481,0.594,0.95,0.119,0.475,0.831,0.95,1.069,1.781,0.356,0.237,2.731,0.356,0.237,0.831,1.781,2.019,1.187,0.237,0.119,0.831,14.518,14.049,12.775,13.961,12.581,14.421,0
Negative_482,2.707,0.544,0.503,0.653,0.082,0.748,1.496,1.809,0.544,0.476,2.245,0.626,0.231,0.367,3.796,1.932,1.211,0.027,0.204,1.02,12.553,13.169,13.795,12.829,13.423,13.009,0
Negative_483,0.694,0.868,0.579,0.637,0.637,0.868,0.463,0.752,0.347,0.752,1.736,0.694,0.347,0.752,0.926,0.637,0.694,0.289,0.752,0.637,15.003,14.363,14.412,14.012,14.096,14.054,0
Negative_484,1.668,1.023,0.467,0.69,0.2,0.979,0.512,0.823,0.222,0.445,1.424,1.068,0.222,0.356,1.935,2.202,0.779,0.133,0.067,0.801,13.27,13.846,14.247,14.671,13.526,14.423,0
Negative_485,0.859,1.384,0.764,0.549,0.406,0.788,0.883,0.883,0.382,0.334,1.527,0.74,0.31,0.692,0.811,1.146,0.716,0.191,0.334,0.74,14.243,14.655,14.186,14.027,13.623,14.828,0
Negative_486,0.292,1.267,0.195,1.365,0.0,1.17,0.439,1.365,0.439,0.341,0.78,0.244,0.244,1.17,1.56,1.316,0.585,0.244,0.097,0.487,15.101,14.407,14.237,13.7,15.107,13.85,0
Negative_487,2.019,0.92,0.683,0.742,0.772,0.742,0.683,1.603,0.742,0.416,1.099,1.039,0.297,0.594,0.95,1.039,0.386,0.208,0.475,0.713,14.364,14.146,13.631,13.864,14.469,13.405,0
Negative_488,1.54,0.431,0.554,0.554,0.493,1.294,0.678,1.232,0.246,0.924,1.972,1.047,0.123,0.493,0.986,1.417,0.924,0.123,0.554,0.739,13.936,14.818,13.911,13.707,13.422,13.879,0
Negative_489,1.039,1.069,0.237,0.623,0.416,0.92,0.534,1.543,0.416,0.356,1.157,0.653,0.267,0.594,0.772,0.92,0.564,0.326,0.267,0.801,13.899,14.31,13.447,14.64,15.01,15.219,0
Negative_490,1.019,0.918,0.476,0.51,0.34,0.918,0.782,0.816,0.408,0.748,1.563,0.816,0.374,0.408,0.951,1.019,0.782,0.272,0.476,0.782,13.333,14.972,14.174,13.498,14.828,14.821,0
Negative_491,1.551,1.551,0.0,0.388,1.744,0.194,1.357,0.969,0.388,0.581,2.132,0.388,0.775,0.775,0.775,1.357,0.775,0.388,0.0,0.194,10.883,12.145,13.985,14.212,16.093,16.402,0
Negative_492,0.283,0.849,0.566,0.283,0.0,1.132,0.283,1.132,0.566,0.283,3.395,0.566,0.849,0.283,1.415,2.263,1.698,0.283,0.283,1.415,14.972,14.901,12.084,11.817,14.375,14.027,0
Negative_493,1.716,1.248,0.468,0.0,0.156,0.936,0.468,1.092,0.156,0.78,1.248,0.78,0.624,0.78,1.872,1.092,1.248,0.0,0.468,1.404,14.403,13.278,13.7,14.32,13.543,14.221,0
Negative_494,1.108,1.282,0.117,0.292,0.466,0.292,0.758,1.108,0.641,0.35,0.933,1.341,0.117,0.233,0.758,1.108,1.049,0.292,0.233,0.991,14.233,15.963,14.549,13.687,13.465,14.637,0
Negative_495,2.242,0.897,0.179,0.717,0.09,0.538,1.166,1.614,0.448,0.717,1.614,0.628,0.09,0.269,0.897,0.359,0.448,0.09,0.269,1.345,13.193,15.284,14.063,13.844,14.129,14.867,0
Negative_496,2.418,0.831,0.378,0.718,0.189,0.831,1.209,1.7,0.529,0.34,1.436,0.869,0.189,0.68,1.776,2.494,0.793,0.151,0.227,0.68,13.1,13.838,14.4,12.861,13.635,13.727,0
Negative_497,0.987,0.701,0.861,0.746,0.506,0.875,0.65,1.229,0.349,1.055,1.21,0.737,0.205,0.329,1.086,1.238,1.134,0.208,0.461,1.286,14.046,13.649,13.84,14.648,14.529,13.435,0
Negative_498,1.078,0.995,0.746,0.498,0.083,1.244,0.415,1.825,0.415,0.498,0.581,1.078,0.332,0.581,2.322,1.742,0.746,0.0,0.083,0.498,13.426,14.237,13.284,14.111,14.844,14.34,0
Negative_499,0.898,0.834,0.299,0.641,0.299,1.154,0.834,0.834,0.364,0.513,2.223,0.62,0.299,0.62,0.919,1.261,0.77,0.257,0.513,0.812,13.559,14.659,13.574,13.694,15.01,14.539,0
Negative_500,1.497,1.011,0.094,0.449,0.262,1.011,0.674,1.553,0.243,0.131,2.62,0.281,0.094,0.337,1.422,0.805,0.692,0.374,0.131,0.823,14.446,14.113,14.396,14.171,14.388,13.982,0
Negative_501,0.681,1.022,0.619,0.96,0.526,0.867,0.558,1.084,2.044,0.403,1.053,0.681,0.093,0.805,2.013,1.115,0.526,0.062,0.341,0.805,14.17,13.601,12.885,15.169,13.218,14.698,0
Negative_502,2.712,1.998,0.143,0.143,0.714,0.143,0.428,0.999,0.285,0.0,1.855,0.143,0.285,0.0,1.142,0.571,0.428,0.571,0.143,0.285,13.891,14.02,15.904,14.085,13.488,15.624,0
Negative_503,0.438,5.258,0.0,0.0,1.315,0.0,0.876,0.0,0.219,0.0,0.0,0.0,0.438,0.0,0.438,1.095,0.219,0.0,0.876,0.0,17.408,12.201,15.553,14.156,14.581,14.927,0
Negative_504,1.194,1.378,0.551,0.735,0.367,0.643,1.102,1.01,0.276,0.0,1.47,0.367,0.643,0.276,1.01,1.286,0.735,0.184,0.092,1.286,14.517,14.086,14.525,13.225,15.73,13.312,0
Negative_505,1.366,1.06,0.4,0.542,0.424,1.083,0.683,1.036,0.447,0.377,1.436,0.659,0.165,0.565,1.272,0.801,0.824,0.118,0.283,1.177,14.136,14.718,13.504,14.011,13.562,15.351,0
Negative_506,1.43,1.197,0.399,0.798,0.432,1.031,0.931,0.765,0.299,0.233,1.297,1.364,0.133,0.599,1.297,1.297,0.499,0.133,0.133,0.898,13.992,14.371,13.393,13.742,14.197,15.137,0
Negative_507,1.258,1.601,0.343,0.267,0.191,0.343,0.381,1.258,0.61,0.305,1.22,0.305,0.076,0.305,1.715,1.563,0.648,0.495,0.152,0.762,14.099,14.32,14.389,15.01,15.382,13.003,0
Negative_508,1.183,1.774,0.0,0.591,0.591,0.591,0.0,0.591,0.0,0.591,2.957,0.591,0.591,0.591,1.183,1.183,0.591,0.0,0.0,0.591,15.011,14.187,17.182,12.782,14.379,12.264,0
Negative_509,1.369,0.978,0.244,0.75,0.473,0.929,0.962,1.483,0.31,0.505,1.809,0.261,0.375,0.538,0.522,1.043,0.815,0.082,0.147,1.45,14.299,14.675,13.689,13.516,14.035,14.742,0
Negative_510,0.994,0.653,0.568,0.738,0.369,1.136,0.653,1.249,0.483,0.568,1.959,0.596,0.114,0.71,1.221,1.874,1.022,0.255,0.341,0.908,13.694,13.497,14.244,14.391,13.448,14.317,0
Negative_511,1.794,0.897,0.483,0.345,0.552,0.897,0.483,0.966,0.621,0.483,1.863,0.621,0.345,0.069,1.863,2.553,2.001,0.276,0.345,0.966,12.663,13.704,13.888,14.634,12.811,13.879,0
Negative_512,1.076,0.893,0.346,0.893,0.456,1.185,0.766,1.057,0.547,0.474,1.969,0.383,0.365,0.565,1.44,1.148,0.675,0.255,0.31,0.984,14.082,13.884,13.924,14.445,13.924,13.955,0
Negative_513,1.367,0.82,0.456,0.273,0.638,0.82,1.093,0.82,0.547,0.182,2.369,0.273,0.182,0.456,1.731,1.731,1.64,0.547,0.091,1.64,13.531,14.114,14.361,13.787,13.442,13.089,0
Negative_514,1.076,0.807,0.329,0.658,0.269,1.435,0.687,1.136,0.269,0.239,1.584,0.568,0.209,0.568,1.644,1.405,0.927,0.478,0.389,0.867,14.003,13.653,14.057,14.391,14.469,13.886,0
Negative_515,1.34,0.766,1.723,0.0,0.383,0.766,0.574,0.766,0.574,0.766,2.489,1.149,0.192,0.574,0.574,1.34,1.149,0.0,0.383,1.532,11.818,14.187,13.795,14.383,12.602,16.172,0
Negative_516,1.899,1.229,0.447,0.447,0.479,1.117,0.431,1.58,0.192,0.239,1.404,0.144,0.08,0.335,1.213,1.021,0.894,0.255,0.207,1.133,14.355,13.832,14.414,13.979,14.377,14.296,0
Negative_517,0.743,0.952,0.139,0.674,0.325,1.301,0.836,0.906,0.372,0.511,1.765,0.72,0.256,0.534,1.347,1.115,0.813,0.163,0.302,1.161,14.368,14.741,13.397,14.032,14.667,13.86,0
Negative_518,1.202,0.71,0.492,0.218,0.382,0.819,0.328,1.147,0.382,0.492,2.349,0.437,0.273,1.093,0.601,1.366,0.929,0.492,0.71,1.093,13.948,13.661,13.343,15.313,14.134,14.087,0
Negative_519,3.074,1.06,0.424,0.742,0.848,0.636,0.53,1.166,0.636,0.53,1.908,0.742,0.212,0.0,2.12,0.848,0.636,0.0,0.212,0.742,13.491,14.267,13.977,12.535,14.174,14.489,0
Negative_520,1.356,1.123,0.424,0.699,0.127,0.487,0.593,0.932,0.487,0.212,1.737,0.275,0.148,0.551,1.292,0.89,0.699,0.339,0.445,1.017,14.545,14.296,13.805,14.545,14.462,14.517,0
Negative_521,1.976,1.427,0.329,0.439,0.329,0.988,0.549,0.659,0.439,0.549,1.866,0.22,0.329,0.769,2.855,1.317,0.988,0.0,0.22,0.878,12.409,15.295,13.462,14.216,12.82,14.67,0
Negative_522,1.062,0.796,0.929,0.929,0.597,1.195,0.597,1.062,0.332,0.863,1.593,0.266,0.266,0.531,0.465,1.327,1.195,0.066,0.266,1.925,13.682,15.169,13.349,13.763,13.584,14.194,0
Negative_523,1.609,0.439,1.024,0.439,0.439,0.731,0.585,1.024,0.731,1.463,1.755,0.585,0.731,1.024,1.463,1.316,1.316,0.293,0.585,1.901,13.199,11.672,12.518,13.647,13.413,16.098,0
Negative_524,1.298,1.298,0.721,0.289,1.01,0.289,0.721,1.587,0.721,0.721,1.01,0.433,0.144,0.289,2.597,0.721,1.01,0.289,0.144,1.01,14.557,14.174,13.766,13.4,12.006,15.796,0
Negative_525,0.928,1.238,0.309,0.464,0.851,0.774,0.774,1.238,0.309,0.309,1.16,1.547,0.387,0.696,0.851,1.315,1.083,0.077,0.387,0.387,14.678,15.108,12.83,15.96,13.23,13.109,0
Negative_526,0.369,1.229,0.369,0.369,1.843,0.491,0.737,0.86,0.246,0.614,1.72,0.737,0.246,0.614,1.229,1.229,0.983,0.369,0.369,0.737,13.086,13.9,14.499,13.9,15.581,13.677,0
Negative_527,0.849,0.943,0.943,1.226,0.754,1.131,0.283,0.283,0.283,1.131,1.037,0.849,0.189,0.283,0.754,0.754,1.226,0.094,0.566,1.414,13.695,13.972,13.65,13.912,15.096,14.684,0
Negative_528,1.608,1.389,0.146,0.877,0.146,0.219,0.512,1.023,0.292,0.146,3.29,0.219,0.219,0.073,1.682,0.877,0.731,0.292,0.073,0.731,15.051,13.821,14.781,13.756,15.152,12.89,0
Negative_529,1.491,0.621,0.87,0.248,0.621,0.87,0.621,1.242,0.497,0.87,3.23,0.87,0.621,0.745,0.994,1.366,0.994,0.124,0.124,1.118,13.784,15.689,12.605,13.267,13.05,13.467,0
Negative_530,0.788,0.225,1.126,0.676,0.788,1.576,0.563,0.676,0.788,1.802,2.252,1.013,0.45,0.788,0.338,2.027,0.901,0.113,0.225,1.126,14.365,14.429,12.842,12.751,12.924,14.447,0
Negative_531,0.869,0.993,0.31,0.435,0.807,1.428,1.304,0.993,0.373,0.559,1.118,0.683,0.807,0.497,1.118,1.242,1.739,0.31,0.497,0.807,13.529,13.724,13.816,13.301,14.441,14.298,0
Negative_532,1.043,0.675,0.123,0.859,0.552,1.288,0.981,0.797,0.307,0.061,1.472,0.92,0.552,0.552,0.797,1.165,0.491,0.491,0.307,0.92,13.404,14.954,13.175,13.67,14.502,15.944,0
Negative_533,1.008,0.907,0.706,0.403,0.706,1.008,0.806,0.605,0.605,0.605,2.218,1.21,0.202,0.907,0.302,0.907,1.613,0.101,0.202,0.403,13.148,15.739,12.801,13.772,15.469,13.649,0
Negative_534,1.132,0.566,0.545,0.608,0.734,1.384,0.734,1.216,0.44,0.482,1.656,0.65,0.273,0.461,1.866,1.887,0.797,0.398,0.398,1.069,13.811,14.218,13.638,12.946,14.036,14.053,0
Negative_535,1.173,0.0,0.0,0.0,1.76,0.0,2.346,2.346,3.52,0.0,4.693,0.0,1.76,0.587,4.693,4.106,1.173,0.0,0.0,1.76,11.129,11.234,12.147,12.117,12.266,11.189,0
Negative_536,1.024,1.117,0.31,0.652,0.233,1.101,0.683,1.474,0.171,0.403,1.101,0.776,0.372,0.372,1.396,1.614,0.729,0.233,0.186,0.729,14.134,14.677,13.98,13.569,14.596,14.369,0
Negative_537,0.882,1.176,0.294,0.686,0.098,1.96,1.078,0.784,0.588,0.784,1.078,1.078,0.588,0.098,1.96,1.47,1.666,0.0,0.0,0.49,12.957,12.99,13.644,13.502,14.524,15.622,0
Negative_538,1.909,1.044,0.395,0.624,0.267,0.713,0.509,2.011,0.433,0.293,1.235,0.496,0.293,0.331,2.265,2.253,0.675,0.089,0.471,0.725,13.454,13.539,13.743,14.305,14.339,13.59,0
Negative_539,2.109,0.703,0.518,0.814,0.222,0.999,0.481,2.035,0.407,0.333,1.184,0.888,0.259,0.333,2.627,1.702,0.925,0.148,0.851,0.333,13.645,13.69,13.761,13.958,13.833,13.243,0
Negative_540,0.993,1.23,0.937,0.825,0.909,1.719,0.545,1.048,0.266,0.378,0.699,1.58,0.378,0.517,0.573,0.881,0.657,0.0,0.294,0.447,14.681,14.436,13.915,13.818,14.517,13.759,0
Negative_541,1.252,0.885,0.405,0.86,0.278,0.885,0.758,1.353,0.354,0.556,1.719,0.48,0.265,0.544,0.999,1.113,0.493,0.228,0.354,1.15,14.169,12.982,14.767,14.311,14.55,14.289,0
Negative_542,1.776,0.77,0.237,0.355,0.414,0.296,0.592,1.361,0.77,0.118,2.368,0.237,0.296,1.066,0.71,0.71,0.71,0.71,0.533,1.421,14.885,14.213,12.892,14.136,14.12,14.306,0
Negative_543,0.893,0.51,0.51,0.51,0.51,0.128,1.148,1.276,1.786,0.765,1.531,1.148,1.02,0.383,1.913,1.403,1.913,0.255,0.638,1.276,13.964,13.622,14.052,12.949,13.856,12.041,0
Negative_544,0.855,1.069,0.428,0.535,0.642,0.855,0.321,1.604,0.535,0.535,1.39,0.855,0.321,0.214,1.069,1.39,0.962,0.321,0.107,0.748,15.256,13.884,15.242,13.921,12.755,14.187,0
Negative_545,0.832,0.808,0.475,0.76,0.535,0.915,0.725,0.915,0.558,0.701,2.34,0.558,0.345,0.653,1.022,1.675,0.772,0.297,0.261,0.962,13.975,13.959,13.677,13.709,14.813,13.758,0
Negative_546,0.969,0.888,0.162,0.525,0.363,1.09,0.686,1.09,0.363,0.565,1.656,0.404,0.081,0.606,1.534,1.656,1.211,0.202,0.323,1.413,14.375,12.512,14.327,13.964,14.651,14.383,0
Negative_547,1.618,0.821,0.657,0.711,0.203,1.094,1.008,1.306,0.461,0.235,1.454,0.477,0.242,0.438,2.15,1.908,0.633,0.188,0.5,0.93,13.304,13.943,13.679,13.747,14.181,14.113,0
Negative_548,1.498,0.655,0.609,0.718,0.343,0.78,1.435,1.264,0.421,0.484,1.373,0.78,0.437,0.577,1.451,1.545,0.952,0.218,0.312,0.843,13.447,14.157,13.456,13.639,14.616,13.99,0
Negative_549,1.417,0.761,0.409,0.523,0.295,1.208,0.742,1.275,0.4,0.39,1.36,0.942,0.162,0.466,1.846,1.57,0.733,0.228,0.371,0.695,13.66,14.339,13.818,13.983,14.212,14.197,0
Negative_550,1.562,1.111,0.207,0.659,0.376,0.847,0.828,0.715,0.358,0.264,2.579,0.32,0.207,0.64,0.904,1.412,0.828,0.132,0.207,1.035,13.998,14.803,13.398,13.504,14.325,14.78,0
Negative_551,2.24,0.996,0.142,0.462,0.462,1.067,0.853,1.529,0.498,0.107,1.565,0.356,0.391,0.107,1.493,2.027,0.711,0.32,0.036,0.925,14.178,13.412,13.844,14.08,13.697,14.503,0
Negative_552,1.436,1.237,0.199,0.486,0.199,1.436,1.06,1.723,0.177,0.199,1.502,0.707,0.199,0.199,0.928,1.767,0.486,0.11,0.221,0.596,13.913,14.218,14.069,14.084,14.084,14.768,0
Negative_553,1.099,1.339,0.206,0.721,0.446,1.476,0.652,0.687,0.343,0.378,1.202,0.446,0.206,0.515,0.824,1.236,0.721,0.206,0.172,0.858,14.03,14.964,14.05,14.613,14.744,13.865,0
Negative_554,1.815,1.106,0.328,0.355,0.423,0.505,1.174,0.928,0.587,0.505,1.078,0.819,0.478,0.15,1.665,1.188,1.461,0.287,0.164,1.092,14.722,13.924,13.957,13.61,14.375,13.304,0
Negative_555,0.976,0.749,0.681,0.772,0.5,0.999,0.772,0.817,0.522,0.681,1.294,0.863,0.386,0.409,1.044,1.975,1.112,0.182,0.5,1.022,13.589,14.264,13.67,13.613,13.955,14.654,0
Negative_556,2.312,1.156,0.21,0.525,0.315,1.156,0.525,1.681,0.315,0.42,1.996,0.315,0.42,0.21,0.736,1.051,0.42,0.105,0.42,0.63,13.525,12.622,14.92,14.33,14.36,15.323,0
Negative_557,1.37,1.019,0.351,0.386,0.316,0.597,0.703,1.124,0.492,0.527,2.565,0.703,0.527,0.457,0.527,0.738,0.773,0.386,0.281,1.159,13.607,14.448,13.69,14.207,14.65,14.395,0
Negative_558,1.131,0.905,0.226,0.226,0.452,0.905,1.131,1.583,0.226,0.0,1.131,1.131,0.452,0.226,2.262,1.583,0.679,0.679,0.0,0.452,15.271,13.379,13.825,13.479,14.379,14.287,0
Negative_559,1.429,0.754,0.516,0.675,0.397,0.992,0.635,1.349,0.437,0.675,2.381,0.675,0.159,0.238,0.794,1.151,0.794,0.198,0.198,1.27,14.645,13.914,13.105,14.637,14.417,13.569,0
Negative_560,1.32,1.21,0.66,0.11,0.22,0.88,0.99,1.651,0.33,0.11,1.871,0.44,0.11,0.44,1.651,1.761,0.55,0.22,0.11,0.55,12.702,14.221,13.537,14.448,15.473,14.433,0
Negative_561,1.601,0.833,0.448,0.512,0.705,0.897,0.705,1.089,0.128,0.769,1.153,1.025,0.384,0.705,0.961,0.769,0.705,0.0,0.384,1.217,12.876,15.319,13.655,14.892,14.427,13.842,0
Negative_562,1.536,0.929,0.643,0.536,0.536,0.893,0.643,0.464,0.571,0.464,0.857,1.107,0.536,0.643,2.071,1.964,1.036,0.143,0.214,1.357,13.098,13.809,13.989,14.169,13.998,13.792,0
Negative_563,0.72,0.521,0.745,1.018,0.472,1.018,0.894,1.142,0.77,0.819,0.993,1.266,0.199,0.621,0.968,1.241,1.291,0.174,0.397,0.72,14.135,13.383,14.055,13.583,15.198,13.655,0
Negative_564,1.503,0.451,0.0,0.526,8.267,0.376,2.706,0.676,0.0,0.301,0.752,0.601,0.075,0.0,3.457,6.464,1.052,0.075,0.075,2.781,10.925,13.171,12.01,10.564,11.016,12.176,0
Negative_565,0.0,0.458,0.153,0.0,1.069,0.0,0.0,5.802,0.153,0.0,0.305,0.0,0.153,1.069,0.153,1.679,0.0,0.0,2.748,0.0,17.437,12.752,14.366,13.336,13.535,14.833,0
Negative_566,0.0,1.401,0.0,0.234,2.802,0.234,0.0,3.269,0.234,0.0,0.234,0.0,0.234,0.701,0.234,0.467,0.234,0.0,1.868,0.0,15.804,13.551,14.498,14.286,14.274,15.445,0
Negative_567,0.0,0.662,0.331,0.331,0.662,0.0,0.0,4.631,0.0,0.0,0.496,0.0,0.165,0.827,0.165,0.827,0.0,0.0,2.812,0.0,16.768,14.237,13.046,14.142,13.963,15.934,0
Negative_568,0.0,0.46,0.46,0.0,1.149,0.0,0.0,4.597,0.0,0.23,0.23,0.0,0.23,0.23,0.23,0.69,0.0,0.23,4.137,0.0,17.48,14.12,13.863,12.981,12.962,15.723,0
Negative_569,0.0,0.772,0.193,0.0,1.544,0.0,0.0,4.631,0.193,0.0,0.579,0.0,0.193,0.193,0.193,0.579,0.0,0.193,3.087,0.193,17.478,12.787,16.75,11.514,14.568,14.361,0
Negative_570,0.0,0.63,0.42,0.0,3.15,0.0,0.0,5.88,0.21,0.0,0.0,0.0,0.21,0.63,0.21,1.89,0.42,0.0,2.94,0.0,17.611,11.904,18.349,8.602,17.918,9.025,0
Negative_571,0.0,0.91,0.364,0.0,3.276,0.0,0.0,4.732,0.0,0.0,0.182,0.0,0.182,0.0,0.182,2.002,0.182,0.182,2.912,0.0,16.421,12.682,18.68,9.827,16.61,10.673,0
Negative_572,0.606,0.303,0.606,0.303,1.816,0.303,0.303,3.33,0.303,0.0,0.606,0.303,0.303,0.908,0.303,1.514,0.0,0.606,2.119,0.0,15.912,12.853,16.733,12.846,12.962,14.161,0
Negative_573,0.357,0.982,0.714,0.446,1.875,0.357,1.071,1.161,0.446,0.268,1.875,0.089,0.089,0.536,2.054,3.393,1.25,0.089,0.714,0.982,12.948,14.242,12.385,13.81,13.96,13.904,0
Negative_574,0.0,0.578,0.193,0.0,1.735,0.0,0.0,5.205,0.0,0.0,0.771,0.0,0.193,0.386,0.193,1.157,0.193,0.0,3.084,0.0,15.877,12.305,15.152,14.255,12.647,16.076,0
Negative_575,0.0,0.44,0.22,0.22,1.981,0.22,0.0,4.403,0.44,0.0,0.44,0.0,0.22,0.44,0.0,1.321,0.0,0.0,3.302,0.0,16.761,13.403,16.01,12.243,13.287,14.645,0
Negative_576,0.686,0.457,0.457,0.229,0.915,0.0,0.0,3.43,0.0,0.0,0.686,0.0,0.229,1.143,1.143,1.143,0.229,0.229,2.744,0.686,15.578,12.906,15.398,13.136,14.707,13.871,0
Negative_577,1.304,1.291,0.406,0.75,0.836,0.91,1.23,1.107,0.258,0.332,1.291,0.369,0.344,0.369,0.787,0.984,0.677,0.123,0.295,0.75,14.769,14.322,13.342,14.451,14.019,14.682,0
Negative_578,1.531,0.786,1.158,0.62,0.372,0.579,0.496,1.158,0.372,0.662,1.903,0.745,0.455,0.745,0.869,1.737,1.365,0.041,0.414,1.241,13.774,12.567,13.921,13.559,14.197,14.732,0
Negative_579,1.752,0.741,0.472,1.078,0.27,1.55,0.472,1.213,0.404,0.472,1.685,0.135,0.27,0.135,2.224,2.089,0.741,0.27,0.674,1.011,13.472,14.558,12.766,14.867,14.055,12.625,0
Negative_580,1.309,0.67,0.609,0.487,0.457,0.609,0.7,1.34,0.213,0.792,2.527,0.487,0.609,1.096,0.792,1.279,1.309,0.274,0.487,0.974,13.643,13.889,13.66,13.557,13.821,14.409,0
Negative_581,0.79,0.687,0.55,0.721,0.206,0.721,0.584,1.271,0.447,0.584,1.924,0.412,0.344,0.653,1.477,0.79,0.79,0.481,0.687,0.996,13.497,13.784,14.471,14.373,14.456,14.305,0
Negative_582,1.392,1.054,0.358,0.527,0.337,0.949,0.612,1.202,0.506,0.443,1.666,0.232,0.148,0.738,0.822,1.181,0.654,0.274,0.358,1.012,13.859,13.873,13.656,14.973,14.221,14.951,0
Negative_583,0.636,0.898,0.786,0.824,0.412,0.936,0.711,1.011,0.337,0.524,1.198,0.786,0.674,0.786,1.235,1.423,1.048,0.225,0.449,0.487,13.093,14.778,13.97,13.67,14.301,14.801,0
Negative_584,0.684,1.88,0.0,0.513,0.855,0.513,0.342,0.684,0.171,0.855,1.709,0.513,0.513,0.342,0.855,1.367,0.342,0.342,0.0,0.684,12.089,13.852,13.754,15.241,16.07,15.833,0
Negative_585,0.933,0.756,0.667,0.622,0.489,0.978,0.533,1.2,0.267,0.978,0.933,0.889,0.356,0.489,1.067,1.111,0.622,0.267,0.578,1.111,13.979,13.883,14.521,14.113,15.122,13.534,0
Negative_586,1.165,0.636,0.741,0.424,0.636,0.424,0.847,1.695,0.424,1.271,1.165,1.271,0.318,0.424,0.953,1.271,0.741,0.106,0.741,0.741,14.489,15.137,13.146,13.186,14.449,13.601,0
Negative_587,1.167,1.242,0.188,0.527,0.339,0.904,0.941,0.979,0.339,0.226,1.883,0.339,0.301,0.414,1.054,0.941,0.489,0.339,0.151,1.017,14.987,14.449,13.884,14.559,13.987,14.353,0
Negative_588,0.838,0.97,0.353,0.397,0.309,0.573,0.838,1.279,0.705,0.661,1.808,0.353,0.265,1.058,1.235,1.014,0.529,0.22,0.265,1.146,14.489,13.756,14.785,14.356,14.422,13.378,0
Negative_589,0.677,0.903,0.0,0.452,0.677,0.677,0.903,1.354,0.0,0.677,2.032,0.677,0.452,0.677,1.129,0.0,1.129,0.452,0.226,0.677,14.121,16.056,14.672,12.655,13.529,15.196,0
Negative_590,0.61,0.407,0.407,1.017,0.305,0.407,1.22,1.017,0.508,1.017,2.746,0.712,0.407,0.407,0.712,1.729,1.22,0.508,0.407,1.22,14.384,13.679,13.45,13.458,15.343,12.703,0
