seq_name,APAAC1,APAAC2,APAAC3,APAAC4,APAAC5,APAAC6,APAAC7,APAAC8,APAAC9,APAAC10,APAAC11,APAAC12,APAAC13,APAAC14,APAAC15,APAAC16,APAAC17,APAAC18,APAAC19,APAAC20,APAAC21,APAAC22,APAAC23,APAAC24,APAAC25,APAAC26,APAAC27,APAAC28,APAAC29,APAAC30,APAAC31,APAAC32,druggable
Positive_431,7.361,5.165,5.294,9.169,0.774,9.298,3.874,6.973,3.486,7.102,9.427,8.78,2.454,5.165,4.907,6.457,6.715,2.324,4.907,8.78,-1.362,1.066,-4.026,-2.783,-5.625,-1.362,-0.888,-0.533,-1.895,-2.368,-0.947,2.309,1
Positive_432,9.315,7.762,4.346,4.036,2.484,7.762,4.346,4.657,3.415,7.762,11.177,4.967,2.174,4.967,4.657,5.589,8.072,0.621,4.346,6.831,0.273,-2.24,-2.186,1.148,1.366,1.038,-0.82,-1.913,-0.71,-1.53,-2.623,-1.093,1
Positive_433,5.192,5.192,5.192,7.269,2.077,9.346,2.077,5.711,2.596,7.269,14.018,10.384,4.154,6.749,6.231,5.192,3.115,2.077,6.231,3.115,-5.603,-4.075,-5.207,-4.754,-2.434,2.773,-1.754,-2.207,-0.905,3.282,3.169,4.527,1
Positive_434,11.179,7.453,5.589,4.347,1.242,9.937,4.968,9.315,4.347,7.453,20.494,8.073,6.831,4.347,9.937,7.453,5.589,3.105,3.105,5.589,-2.737,0.912,-5.333,-8.982,-5.825,-0.772,1.263,5.193,-9.754,-7.93,-2.105,-4.281,1
Positive_435,9.573,6.914,4.255,5.85,0.531,9.573,3.191,6.914,1.064,7.445,15.955,11.7,4.255,5.319,6.381,6.381,2.659,0.531,4.786,4.786,-7.792,0.945,-0.295,3.483,-0.649,4.723,-1.948,-1.122,0.0,-2.361,-6.966,-6.08,1
Positive_436,5.94,5.94,5.4,9.181,4.321,9.181,5.94,4.86,1.62,7.021,14.041,9.721,4.321,8.101,4.86,5.94,4.321,2.16,5.4,3.241,-12.211,-9.538,0.304,3.402,-4.86,-2.612,-2.855,-4.921,4.8,6.501,-1.701,2.187,1
Positive_437,5.412,5.412,4.428,4.921,0.0,8.365,5.904,5.412,2.952,7.872,14.761,8.365,3.444,5.904,6.888,3.444,3.937,0.492,3.937,7.381,-2.731,2.239,-6.335,-5.352,-0.437,0.874,1.42,3.659,3.495,-1.147,-1.857,-3.058,1
Positive_438,7.122,6.528,5.34,9.494,2.374,9.494,3.56,5.934,2.968,7.122,15.429,9.494,4.154,7.714,6.528,7.122,4.748,2.374,7.122,4.748,-8.732,-4.657,-8.668,-5.563,-0.582,0.841,-4.01,-6.727,-2.781,3.881,1.811,5.821,1
Positive_439,8.968,4.783,4.783,7.772,2.392,5.979,7.772,10.761,1.195,4.185,19.131,7.174,1.794,4.185,6.576,5.979,5.381,1.195,7.174,8.37,-6.277,-2.762,1.067,-6.089,-3.202,0.691,-1.569,0.628,4.206,2.009,-8.663,-5.587,1
Positive_440,7.355,11.951,10.113,9.194,3.677,11.032,7.355,10.113,1.838,10.113,16.549,9.194,1.838,13.791,12.871,8.275,9.194,1.838,6.436,11.032,-0.087,-3.041,-7.037,-2.78,2.693,-4.865,-7.385,-9.296,-16.247,-14.77,-8.775,-2.172,1
Positive_441,12.399,6.2,1.55,7.75,1.55,6.717,6.717,4.65,3.1,5.167,18.599,8.267,2.583,5.683,8.267,3.1,6.2,2.583,3.617,9.299,-3.41,-2.852,2.294,-2.976,-6.386,-7.006,-1.488,-3.906,-0.062,-0.248,0.062,1.984,1
Positive_442,3.236,2.022,3.236,3.641,2.022,5.664,4.45,6.473,2.831,3.641,8.9,9.304,1.618,5.664,5.664,4.45,4.046,1.213,3.641,7.686,-1.878,-2.548,3.084,4.56,3.129,5.275,-4.426,-7.287,2.325,4.247,-0.402,4.515,1
Positive_443,12.079,7.321,2.562,4.392,2.196,7.869,4.575,7.321,1.098,3.294,11.896,3.477,1.83,3.477,5.125,5.307,4.758,0.732,2.013,7.686,0.99,2.129,-1.98,-1.089,1.584,2.376,4.307,2.426,-1.881,-1.782,-3.366,-2.723,1
Positive_444,5.679,4.361,3.955,4.462,1.217,5.375,3.245,5.983,1.521,5.882,9.431,5.781,3.144,4.867,3.854,6.896,5.781,1.622,3.245,5.781,1.703,0.737,1.427,0.322,1.105,1.657,0.967,-0.552,-1.013,-0.0,0.691,0.875,1
Positive_445,5.174,3.48,3.856,4.045,1.035,5.267,2.728,6.772,0.941,5.738,6.679,5.926,2.164,4.233,2.351,6.866,4.609,1.411,3.575,6.208,1.329,0.914,1.204,1.993,4.028,4.194,0.332,0.125,1.703,0.706,0.208,0.208,1
Positive_446,5.354,4.462,4.016,3.391,0.893,4.908,3.213,5.89,1.339,4.729,6.157,4.641,2.499,4.373,2.855,5.978,4.194,1.249,3.659,5.978,2.593,0.917,0.598,0.798,2.673,3.391,2.792,1.556,0.08,0.08,2.393,2.353,1
Positive_447,6.01,5.817,4.072,5.235,1.745,7.949,4.265,9.307,2.327,4.846,9.694,6.398,2.521,3.877,4.846,5.817,6.98,1.939,5.041,5.428,-3.644,1.145,-3.54,-1.301,3.227,1.718,-1.458,-0.677,-0.104,-1.041,0.937,0.625,1
Positive_448,7.452,5.337,2.82,4.532,2.618,7.049,3.826,7.653,1.914,4.33,7.552,4.833,2.718,3.826,5.841,7.15,5.841,1.611,3.626,7.753,-2.064,-1.818,0.295,0.197,0.147,-0.541,3.489,0.934,-0.197,-1.523,1.622,1.179,1
Positive_449,7.552,6.041,5.035,2.517,0.0,7.048,4.027,12.082,2.014,6.545,4.531,11.075,2.517,4.027,5.035,4.531,5.537,0.0,1.007,13.593,0.628,-0.209,-10.681,-6.492,-0.366,4.45,-4.136,-6.021,7.225,2.251,3.77,4.869,1
Positive_450,11.045,5.522,3.037,3.59,2.209,11.045,4.418,10.216,2.761,4.694,8.559,8.559,2.485,4.694,6.627,4.97,4.418,1.933,3.314,8.008,-3.419,-0.897,-4.428,-5.493,-3.587,-1.513,5.886,2.859,0.28,1.626,-3.307,-0.112,1
Positive_451,1.909,2.333,3.606,3.606,2.121,4.454,3.394,1.909,1.697,5.091,6.151,5.303,2.333,2.969,3.818,7.424,4.454,1.061,1.909,4.242,2.826,4.117,6.909,5.269,1.954,3.315,2.931,-0.593,0.244,-0.628,2.338,1.535,1
Positive_452,4.31,3.512,3.512,5.268,1.357,7.503,1.996,4.629,1.996,5.587,8.301,5.507,2.076,2.554,4.07,7.423,5.427,1.038,3.751,7.104,0.0,0.695,1.651,3.738,0.435,1.173,0.782,1.521,0.261,-0.217,1.869,1.173,1
Positive_453,5.819,3.637,4.092,3.91,1.909,5.0,4.546,6.274,2.546,3.365,9.456,3.728,1.637,3.546,5.456,7.274,4.546,1.546,3.274,6.819,-0.53,-0.928,1.502,0.84,-0.133,0.398,2.165,0.928,1.723,0.751,3.049,1.856,1
Positive_454,6.479,4.859,6.479,7.45,1.944,6.479,4.859,6.965,3.077,7.937,10.042,6.479,2.429,5.021,4.697,10.366,8.098,3.402,9.071,7.937,-1.427,-0.993,-0.868,-1.179,-1.861,-4.218,-4.032,-5.769,-2.295,-3.846,1.179,1.241,1
Positive_455,5.893,3.437,4.666,5.095,1.842,6.691,4.051,5.893,2.026,6.998,9.392,7.305,1.596,4.358,4.297,8.409,6.568,1.043,5.095,8.225,-2.212,-0.463,0.874,0.463,-2.006,-1.337,0.772,-0.566,-0.514,0.926,0.463,0.72,1
Positive_456,10.204,4.407,1.16,4.871,0.696,7.885,9.74,5.566,1.855,2.552,9.509,5.566,2.319,1.391,4.174,10.668,6.262,0.928,1.391,9.509,-1.057,2.667,-5.989,-3.271,2.667,6.794,2.768,3.02,-2.164,-2.164,-2.718,-1.208,1
Positive_457,4.562,5.069,5.386,3.928,2.788,7.16,2.217,5.766,1.458,4.625,7.35,4.372,2.471,2.978,5.132,6.146,4.372,1.33,3.992,5.512,-0.087,0.087,0.693,1.906,1.732,2.252,-0.043,0.433,0.953,1.689,1.646,2.122,1
Positive_458,5.97,4.477,3.234,4.975,1.493,7.462,4.229,7.711,2.239,6.218,9.452,6.965,3.234,3.482,7.213,7.462,2.984,0.498,2.239,6.218,-1.124,-0.684,0.098,2.688,-3.275,2.737,2.884,1.711,0.0,3.47,-2.493,-3.763,1
Positive_459,5.02,5.924,3.916,5.02,2.309,9.138,5.322,4.619,1.908,5.322,11.648,6.828,3.213,3.213,6.828,5.924,4.218,1.104,3.515,6.326,-1.469,0.912,-3.09,-0.861,1.165,2.026,-0.152,-0.912,-0.0,-0.76,0.608,1.216,1
Positive_460,3.776,5.934,3.056,6.114,2.157,8.091,4.495,8.271,3.237,6.473,9.71,6.473,2.338,4.136,5.934,7.372,4.675,1.079,3.596,9.351,-1.169,-3.082,-1.647,-1.063,2.232,2.444,-1.913,0.319,1.01,-0.797,-0.956,-1.647,1
Positive_461,4.999,3.0,3.499,4.499,1.499,7.498,3.499,8.999,1.499,5.999,9.999,6.999,1.499,7.999,5.499,11.498,6.999,3.0,3.999,9.498,2.968,0.84,4.871,1.344,0.616,-2.016,0.784,-2.016,-3.247,-7.727,-3.191,-5.207,1
Positive_462,5.823,4.085,2.781,3.737,0.956,6.258,7.388,5.91,3.563,3.476,9.996,4.867,1.999,1.912,6.084,8.17,4.172,0.348,1.304,5.041,1.011,1.318,1.186,1.406,-1.406,0.308,1.098,2.944,-0.439,0.703,1.626,2.373,1
Positive_463,11.825,3.793,3.235,4.908,2.454,7.586,4.574,10.933,2.566,6.471,11.491,7.698,1.896,4.127,4.797,6.806,5.69,0.892,1.562,9.371,-0.394,-0.113,-2.761,-2.592,0.789,-1.183,-1.296,-1.408,-0.676,-0.338,-0.732,-1.972,1
Positive_464,5.083,2.624,2.788,2.788,0.82,2.788,3.28,3.608,4.92,3.28,8.691,4.1,1.968,6.067,3.935,3.771,2.788,2.624,2.624,4.264,4.769,4.296,0.801,-0.328,1.238,2.694,2.148,2.475,3.64,2.985,1.347,1.129,1
Positive_465,9.731,4.641,3.293,3.443,0.898,4.641,3.743,6.886,1.796,4.79,8.083,3.144,1.497,3.144,4.342,5.539,5.089,0.599,2.545,7.336,2.981,2.981,-1.491,-0.554,3.407,1.831,2.3,0.128,-0.128,0.426,1.917,1.022,1
Positive_466,11.095,5.178,2.774,5.732,0.925,4.993,4.068,9.43,2.959,3.143,10.355,3.698,2.404,3.328,5.732,5.547,6.657,0.925,3.143,6.287,2.607,2.656,0.836,1.131,2.41,-0.394,-0.197,-0.59,-1.525,-0.098,-3.492,-1.722,1
Positive_467,8.675,4.984,3.322,4.798,2.768,5.352,5.352,8.49,4.43,5.168,10.52,6.091,3.138,4.798,5.906,8.49,4.614,0.923,2.768,7.752,1.029,0.379,-8.938,-6.771,1.517,2.004,-1.463,1.788,-1.788,-2.438,3.629,2.709,1
Positive_468,5.236,4.189,3.491,3.84,1.396,4.189,1.396,4.887,2.095,4.887,10.821,3.84,2.095,3.84,2.792,5.934,4.887,0.699,2.792,6.982,6.704,5.018,-1.566,-2.89,2.85,3.613,-0.803,0.04,0.803,1.887,1.726,2.328,1
Positive_469,2.977,2.233,2.233,1.042,1.786,1.489,2.381,2.381,1.042,4.763,6.401,2.233,1.191,4.615,1.637,3.275,3.126,0.744,2.68,4.168,5.816,3.327,4.401,2.594,6.576,4.401,5.554,4.454,4.087,2.148,3.537,0.707,1
Positive_470,4.717,4.128,5.897,4.791,3.023,5.307,3.685,5.897,3.39,6.118,9.877,5.75,2.211,5.16,5.307,8.772,6.487,0.81,3.17,7.961,0.717,0.051,-2.766,-1.844,-1.947,-2.613,2.357,3.176,1.588,1.332,-1.434,-1.076,1
Positive_471,7.314,3.656,4.469,3.251,1.625,6.5,5.688,2.844,0.812,3.656,11.376,5.688,2.438,4.469,4.469,7.719,5.282,0.407,1.219,3.251,0.0,2.799,-4.048,-3.187,4.307,3.058,6.891,5.814,-4.091,-1.55,2.239,1.637,1
Positive_472,3.389,1.695,2.003,2.003,1.387,2.157,1.079,2.927,1.695,5.546,6.009,3.081,0.925,3.543,1.541,5.238,2.465,0.925,2.619,4.005,5.965,4.203,3.661,0.922,5.613,2.169,4.637,3.145,5.667,4.447,2.766,2.576,1
Positive_473,5.909,1.97,7.551,5.582,0.985,8.536,2.627,7.88,3.939,6.238,15.103,6.566,1.97,5.253,6.566,7.88,6.238,1.314,5.582,8.865,-5.07,-2.564,0.35,-0.35,5.536,0.932,-6.352,-8.333,2.506,0.699,-1.69,-2.214,1
Positive_474,9.843,4.922,4.165,6.815,1.893,7.95,3.786,10.096,2.524,6.058,10.096,7.446,2.524,5.553,5.174,5.553,5.805,1.389,2.146,10.096,-0.911,1.024,-5.35,-2.846,1.651,3.017,-2.561,-2.504,-2.049,-0.057,-1.195,-2.049,1
Positive_475,7.423,3.182,2.916,5.567,2.386,4.507,4.507,10.34,1.59,6.098,10.869,6.098,2.651,3.712,6.894,9.81,5.567,1.061,5.038,9.014,0.437,-1.147,-1.693,-4.752,2.895,0.109,1.147,-0.71,1.256,-0.055,-3.332,-3.386,1
Positive_476,5.639,3.658,6.707,5.183,5.487,7.926,3.81,6.707,1.676,5.487,9.907,7.317,1.524,3.505,4.573,8.383,4.268,0.915,3.505,6.859,-3.503,-1.752,2.885,3.864,-1.185,0.67,0.412,2.009,-3.658,-1.649,-1.597,0.464,1
Positive_477,2.671,3.004,2.003,2.337,1.502,2.503,2.003,2.337,0.334,6.342,5.674,2.671,1.168,4.673,2.337,6.175,5.007,1.669,2.837,4.673,4.737,3.529,5.666,2.91,3.87,2.724,4.52,2.136,2.136,1.269,3.282,1.3,1
Positive_478,3.192,4.388,5.586,6.384,1.596,11.571,3.192,4.388,3.591,6.782,8.379,11.97,4.388,7.98,6.384,5.985,4.788,2.793,5.985,7.98,0.821,5.806,-7.507,-8.68,2.229,7.097,0.645,7.977,-5.513,-7.683,-6.979,-5.513,1
Positive_479,4.523,4.999,4.523,4.999,0.714,7.974,4.403,3.809,1.785,4.523,9.045,6.546,1.309,2.261,4.523,6.07,4.403,0.952,4.403,4.403,1.853,3.274,-1.465,-0.862,2.671,4.653,2.671,6.377,-1.81,-1.249,-1.896,-0.388,1
Positive_480,9.73,6.114,2.884,4.995,1.981,6.415,5.338,8.869,2.928,3.918,13.605,3.659,1.851,3.789,6.415,8.568,4.951,1.421,2.368,8.309,-1.081,-0.432,-1.73,-2.324,-0.108,-0.703,0.216,-0.27,0.054,0.162,-0.919,-0.973,1
Positive_481,6.499,2.708,3.25,9.749,2.166,5.957,3.25,6.499,1.624,4.874,9.207,9.749,3.791,4.874,6.499,5.416,5.416,1.624,3.25,3.25,2.79,8.819,1.146,6.627,0.399,5.132,-2.89,-0.498,-4.883,-6.428,-5.331,-4.534,1
Positive_482,4.391,1.187,2.373,1.305,0.712,2.61,2.136,2.848,0.593,3.916,6.289,2.373,1.662,3.798,2.61,6.052,2.966,1.187,3.798,6.052,4.738,3.708,4.208,2.972,5.592,3.885,3.531,2.707,2.178,1.001,4.12,2.501,1
Positive_483,5.709,4.44,3.488,9.515,2.537,8.563,4.44,9.515,1.586,7.611,12.686,8.563,3.171,2.854,3.806,6.342,5.392,1.586,6.026,8.246,-4.121,0.058,-5.34,-4.121,2.728,0.638,0.29,0.638,-3.598,0.987,-1.799,-2.438,1
Positive_484,7.272,5.454,2.937,4.056,0.7,5.874,3.077,8.251,1.398,4.895,7.272,5.733,1.679,2.797,4.475,6.014,3.776,1.119,1.818,7.132,0.814,2.829,0.6,1.414,0.557,0.943,0.557,0.257,1.243,2.015,0.729,2.315,1
Positive_485,5.944,4.517,4.28,9.748,0.951,6.419,1.903,8.321,4.28,5.707,10.224,6.895,2.853,7.608,7.845,7.132,5.231,2.377,4.993,4.755,-2.24,3.639,-3.415,-3.359,2.576,1.512,-0.448,0.672,-5.543,-5.375,-1.848,1.848,1
Positive_486,7.994,3.867,5.415,4.641,1.289,8.509,4.383,6.962,1.805,4.641,10.315,6.962,4.641,6.446,4.383,8.767,5.415,1.032,3.609,5.93,-4.815,1.391,-1.659,-3.21,-1.284,-2.622,3.21,5.671,-1.498,-1.98,0.375,-0.589,1
Positive_487,2.117,2.222,1.905,3.016,0.423,4.497,1.376,1.376,1.27,1.905,2.487,7.09,1.005,1.376,1.958,1.64,1.428,0.688,1.111,1.588,1.68,5.687,4.695,7.407,3.218,6.011,4.695,7.63,2.408,6.8,3.4,5.889,1
Positive_488,8.394,4.797,3.798,5.197,1.599,4.197,4.197,7.395,3.597,4.396,11.991,4.597,2.198,5.396,7.395,8.794,6.395,2.598,3.798,6.395,1.018,0.054,-3.696,-3.16,-0.589,-0.321,1.285,1.821,-0.161,0.268,-1.018,-2.625,1
Positive_489,4.413,6.178,5.626,5.516,2.096,6.288,6.067,5.185,3.199,5.075,8.273,5.516,2.537,4.413,6.618,7.831,5.626,0.993,3.861,6.839,-1.175,0.153,1.073,0.97,-1.328,0.051,-1.788,0.715,0.153,0.153,0.051,-1.175,1
Positive_490,4.316,2.616,2.027,3.27,0.981,5.689,1.439,4.709,1.373,4.839,5.166,3.205,1.243,3.989,1.896,3.924,4.643,0.785,1.831,5.689,4.263,4.136,1.273,2.164,2.736,3.945,3.15,4.391,3.691,4.168,0.732,1.718,1
Positive_491,4.638,5.217,4.058,8.116,4.638,12.175,5.217,10.436,4.058,8.116,14.494,12.175,2.32,9.277,5.798,8.696,7.537,2.899,4.638,7.537,-2.06,-0.71,-9.02,-12.145,-2.628,-3.054,-5.185,-0.426,3.409,4.261,-8.878,-5.611,1
Positive_492,5.97,3.333,4.86,4.165,2.638,6.525,2.638,7.775,1.666,7.22,9.858,8.885,3.054,3.193,5.137,5.554,5.693,0.972,4.027,5.554,-1.037,-0.691,0.099,0.839,1.53,1.579,-0.74,1.876,-3.11,-0.543,0.79,0.691,1
Positive_493,7.887,6.603,3.577,4.952,1.376,5.961,3.484,7.611,2.476,4.494,11.647,3.577,2.109,4.219,5.044,5.503,4.677,1.376,3.301,6.144,-1.92,-0.096,1.872,-0.48,-1.776,-1.296,4.321,2.112,0.672,-0.0,1.248,-0.672,1
Positive_494,7.525,5.612,3.189,5.356,1.658,7.27,3.827,5.612,1.913,4.591,9.056,6.632,2.55,4.846,4.974,5.484,4.208,0.51,2.679,6.76,-2.262,0.566,-2.026,0.141,-2.498,-0.518,-0.047,1.744,0.66,1.084,3.063,5.844,1
Positive_495,6.724,3.228,2.152,2.959,1.883,6.724,3.765,5.38,1.076,2.959,10.221,5.648,1.076,2.69,3.765,5.917,4.304,0.269,1.883,4.034,3.795,8.317,3.22,3.986,1.533,2.185,-0.115,-1.571,-3.373,-0.882,2.453,3.795,1
Positive_496,5.493,3.451,4.225,3.661,1.62,5.0,3.451,4.789,1.62,5.845,8.943,4.718,1.761,3.943,2.535,5.493,5.211,1.479,2.887,5.845,1.926,1.23,-0.246,-0.328,3.074,3.648,1.803,1.721,1.23,1.557,0.984,1.434,1
Positive_497,8.507,5.45,3.456,4.519,1.33,4.652,5.051,8.507,3.722,3.057,10.235,1.861,1.728,6.247,7.71,7.177,4.785,1.861,3.988,7.577,1.775,0.811,-0.761,-1.318,-0.101,-2.789,-2.028,-2.738,0.152,0.963,2.84,1.775,1
Positive_498,7.445,4.756,3.516,3.516,2.896,7.859,4.55,4.963,2.689,4.136,9.513,6.824,2.689,4.55,4.136,5.79,3.723,0.414,2.689,4.55,-1.186,0.684,-5.107,-0.775,4.013,4.879,2.736,3.374,-0.182,-0.456,-0.091,0.912,1
Positive_499,6.656,2.219,5.547,3.328,2.219,8.875,2.219,14.422,3.328,8.875,6.656,19.969,4.438,3.328,4.438,2.219,7.766,1.109,5.547,3.328,13.454,16.599,-3.96,1.805,-0.233,5.591,-13.687,-4.368,-13.745,-9.843,-5.708,-2.388,1
Positive_500,2.792,1.642,1.642,5.502,0.657,5.748,0.985,2.792,0.739,2.545,3.121,4.517,0.985,1.642,4.27,1.971,1.971,1.314,1.232,2.545,3.063,6.296,2.309,7.025,0.778,5.566,2.066,7.681,2.309,6.903,1.629,5.761,1
Positive_501,5.952,3.967,5.952,4.628,2.645,7.936,1.984,15.209,2.645,6.613,4.628,9.258,3.306,9.919,3.967,5.29,7.274,0.661,1.322,5.952,-3.11,0.0,-8.838,-7.256,1.146,0.709,0.546,0.927,-3.219,0.873,5.128,3.983,1
Positive_502,6.122,8.965,1.531,2.186,1.312,2.843,1.093,10.276,0.875,1.531,3.936,3.061,0.875,1.749,5.247,3.936,2.624,0.437,1.531,2.843,-0.787,4.975,7.809,4.597,-2.236,2.047,6.612,2.33,-0.346,1.165,7.179,3.684,1
Positive_503,5.453,4.284,3.213,4.48,1.558,4.771,2.726,4.674,1.266,3.7,9.932,4.868,2.239,4.577,3.7,5.94,5.355,1.071,3.213,4.674,2.859,2.083,-1.348,-1.021,3.268,4.044,4.085,3.472,-0.041,1.389,-0.654,0.163,1
Positive_504,3.245,1.854,2.318,10.661,0.927,10.661,2.318,5.562,0.0,4.172,6.026,6.026,5.099,4.172,0.927,2.318,3.245,0.0,1.39,3.708,-4.851,2.425,-4.216,-1.903,6.53,14.851,7.873,14.664,-5.149,-7.276,-2.537,4.963,1
Positive_505,4.621,3.301,6.602,1.981,2.64,7.922,4.621,1.32,1.981,6.602,17.825,7.263,3.962,3.962,3.301,7.263,9.242,0.661,2.64,3.301,-3.586,-2.172,-2.172,-1.869,4.545,3.434,-1.97,-2.879,0.152,0.202,2.879,2.424,1
Positive_506,3.138,3.633,2.808,3.468,0.991,6.275,2.312,3.468,1.651,5.12,6.771,3.633,1.982,2.972,2.477,5.45,4.954,1.321,2.312,5.12,0.489,1.816,4.645,6.078,3.039,1.537,5.1,5.344,0.559,0.07,0.07,1.397,1
Positive_507,5.743,2.65,5.301,8.835,2.209,9.277,7.951,5.743,1.767,3.976,10.602,8.835,5.301,8.835,6.626,9.277,3.976,0.883,3.534,7.51,-0.416,3.09,1.604,3.981,-2.198,-4.04,-0.713,-3.862,1.07,-1.01,-8.913,-7.427,1
Positive_508,4.863,1.897,2.372,2.609,0.712,3.203,1.661,4.388,0.237,5.93,6.523,3.439,2.609,3.084,2.016,3.914,4.507,0.474,1.305,6.405,4.351,1.709,2.362,1.057,5.625,3.449,6.308,2.3,4.413,1.833,3.387,1.057,1
Positive_509,8.651,7.653,4.325,7.32,1.996,8.651,5.656,7.985,3.66,8.651,14.308,6.987,3.328,4.325,7.32,5.989,6.322,0.999,5.989,5.989,-4.098,-3.09,-8.008,-7.314,4.603,3.972,-3.783,-1.639,-5.422,1.45,-2.144,-0.631,1
Positive_510,4.001,3.092,3.228,3.092,0.909,3.683,3.001,3.865,1.182,5.184,9.003,4.183,1.728,3.819,2.091,6.047,4.183,1.228,1.773,4.956,2.74,2.669,0.773,0.983,3.056,1.721,3.829,2.318,2.143,1.019,4.285,4.215,1
Positive_511,7.799,6.568,3.284,6.568,1.232,6.979,3.694,6.568,4.105,6.568,16.009,8.62,2.053,6.568,7.799,5.747,6.979,1.642,4.105,9.441,-4.343,-5.26,-10.703,-5.688,6.544,3.303,2.263,0.795,-6.361,-4.404,-1.04,2.569,1
Positive_512,8.437,4.822,8.557,5.786,0.844,7.352,4.822,5.544,2.049,5.906,11.45,5.424,2.29,5.062,5.544,9.401,7.713,3.013,4.822,7.713,0.408,-0.058,-3.205,-4.72,-0.758,-0.583,0.758,1.515,-2.564,-2.564,-1.923,-2.855,1
Positive_513,18.693,4.313,5.752,4.313,2.876,8.628,2.876,0.0,1.437,5.752,8.628,10.065,4.313,4.313,5.752,5.752,2.876,0.0,1.437,4.313,-2.961,5.411,0.817,-1.327,-0.459,0.562,-6.789,-1.991,-0.357,3.42,-3.063,4.645,1
Positive_514,6.433,4.868,4.607,5.737,2.608,7.737,3.999,5.737,1.304,6.259,8.52,6.694,3.042,3.825,4.607,7.39,3.825,0.608,2.521,4.868,-2.142,0.428,-2.38,-1.095,-0.809,3.903,-0.476,2.285,0.286,1.904,-0.333,3.237,1
Positive_515,4.763,0.0,3.402,5.444,0.681,8.165,2.041,4.083,1.361,0.681,7.484,6.123,2.041,3.402,0.0,3.402,2.721,0.681,1.361,6.123,0.224,1.311,-2.303,2.686,3.454,10.553,7.131,8.858,-3.23,0.096,2.303,4.957,1
Positive_516,4.509,3.927,3.345,5.672,2.764,5.672,4.218,6.4,2.181,4.218,9.454,6.4,2.618,4.799,6.836,6.69,5.963,1.454,1.891,7.418,-0.193,0.916,-0.916,-1.109,1.254,1.061,-2.073,-1.688,0.82,1.398,1.88,2.218,1
Positive_517,5.456,3.274,4.486,3.031,2.061,6.183,2.425,6.426,1.577,5.942,8.608,7.153,2.425,3.395,4.244,5.942,4.85,0.97,3.516,5.335,-0.306,0.393,-0.087,1.135,1.222,0.96,1.659,2.881,-0.393,0.349,2.27,2.619,1
Positive_518,5.081,3.092,3.092,5.191,0.221,7.068,2.651,5.522,0.662,4.638,5.743,6.737,1.215,2.54,2.982,3.092,5.411,0.221,1.436,5.632,0.361,4.298,-1.156,3.395,1.553,4.586,5.092,5.814,-0.253,4.225,-1.77,1.625,1
Positive_519,2.573,2.924,1.638,2.105,1.404,2.339,1.52,3.275,2.105,3.977,5.38,2.339,1.52,4.796,1.754,3.509,3.743,2.339,2.339,3.743,4.315,3.624,1.964,1.162,4.924,1.964,4.509,3.79,7.331,4.564,3.817,2.711,1
Positive_520,5.451,2.556,1.09,4.661,0.301,8.271,2.707,3.834,1.391,2.782,4.436,5.94,1.24,1.692,5.301,6.992,5.0,0.188,0.977,3.872,1.545,6.044,0.584,4.808,-1.408,3.297,-0.412,3.812,0.927,4.739,1.614,5.769,1
Positive_521,4.508,3.24,3.804,4.508,2.677,8.876,3.663,6.622,1.128,7.185,10.003,7.326,2.677,3.099,5.494,10.566,7.748,0.845,2.395,7.748,-1.77,0.625,2.759,4.217,-1.718,-1.353,-0.156,-1.458,-3.384,-0.104,-1.406,-0.364,1
Positive_522,6.198,4.915,3.419,7.693,1.068,6.411,1.924,6.839,2.778,4.488,9.19,7.052,1.496,6.839,7.907,6.198,5.77,1.709,3.633,6.411,-1.121,2.039,-0.968,-0.204,3.364,1.07,1.58,1.427,-3.517,-4.332,-1.937,0.663,1
Positive_523,10.588,9.231,0.271,2.986,0.543,10.859,8.688,4.886,0.543,0.543,11.131,3.529,2.172,1.086,2.172,3.8,3.257,2.172,1.086,6.515,-10.671,-1.248,6.885,1.334,-1.377,4.647,6.627,14.286,-1.635,-2.238,-2.969,0.301,1
Positive_524,2.573,2.27,2.346,4.086,0.529,7.339,1.891,2.421,0.908,3.783,4.691,6.053,1.513,1.891,1.589,3.178,3.253,0.302,1.891,2.875,3.462,8.225,-0.858,2.852,2.465,7.616,1.772,7.837,0.305,4.652,1.135,5.151,1
Positive_525,4.863,3.116,4.94,4.104,2.128,5.32,3.571,4.56,3.268,5.928,10.563,5.776,3.191,4.179,2.888,4.94,4.027,0.836,2.432,4.407,2.126,1.828,0.935,1.19,3.019,4.167,2.849,3.444,-0.468,-0.978,-2.041,-1.105,1
Positive_526,6.675,4.33,5.231,4.69,1.263,7.396,2.345,7.036,1.985,4.51,7.578,3.969,1.985,3.248,4.871,6.314,3.067,1.624,3.428,4.33,2.834,2.791,-2.018,-0.859,2.061,5.109,1.76,2.447,-1.331,-1.589,2.362,0.558,1
Positive_527,4.155,5.274,7.191,7.511,1.279,5.912,4.315,6.712,3.037,6.871,9.588,5.434,3.356,5.593,4.475,8.47,7.191,2.397,4.955,5.753,-2.354,0.383,-1.587,-2.737,1.149,2.901,1.861,2.682,-0.438,-3.996,-3.175,-4.16,1
