seq_name,APAAC1,APAAC2,APAAC3,APAAC4,APAAC5,APAAC6,APAAC7,APAAC8,APAAC9,APAAC10,APAAC11,APAAC12,APAAC13,APAAC14,APAAC15,APAAC16,APAAC17,APAAC18,APAAC19,APAAC20,APAAC21,APAAC22,APAAC23,APAAC24,APAAC25,APAAC26,APAAC27,APAAC28,APAAC29,APAAC30,APAAC31,APAAC32,druggable
Negative_413,6.506,5.384,3.589,4.487,3.365,5.384,1.795,10.096,4.936,7.18,13.013,6.954,2.244,5.16,4.712,9.422,5.833,3.365,4.262,6.73,-1.602,0.915,2.803,-1.888,-4.405,-2.689,-0.515,0.0,-0.458,-2.346,-0.915,-3.318,0
Negative_414,6.33,4.522,4.522,6.33,4.522,5.942,4.522,5.555,2.713,3.747,9.689,4.134,2.713,3.1,4.522,9.689,4.005,1.163,1.808,6.718,2.31,1.54,-2.887,-1.251,2.214,2.791,-0.385,0.048,-0.192,0.674,-0.626,-0.481,0
Negative_415,4.066,6.912,1.491,3.795,2.033,5.828,3.524,7.183,2.575,3.524,6.234,2.168,1.491,2.982,5.963,3.659,3.388,0.813,1.897,3.524,1.644,1.68,4.091,1.461,1.826,2.337,2.593,4.748,-0.183,1.644,2.958,2.155,0
Negative_416,5.12,4.054,2.56,3.52,2.88,5.547,3.414,4.374,2.133,2.347,5.227,5.76,1.386,2.24,5.547,8.854,2.774,0.96,1.92,5.227,0.986,2.541,1.706,1.896,2.086,2.882,1.972,4.323,2.465,4.626,-2.427,1.1,0
Negative_417,4.472,5.445,4.472,4.083,4.472,5.445,3.695,4.083,1.944,3.5,9.14,8.362,1.166,2.139,3.695,9.723,4.472,0.195,2.528,3.889,-1.0,1.478,-6.041,-3.259,1.825,5.172,7.171,5.867,-1.565,0.826,0.435,2.173,0
Negative_418,20.203,11.68,1.579,4.104,5.051,9.155,0.947,5.051,5.051,1.579,20.203,1.263,0.947,2.841,8.208,6.629,3.472,1.263,0.947,7.891,-5.903,-5.136,1.358,0.649,-0.413,-1.063,-4.604,0.945,3.011,-1.535,-4.486,-0.885,0
Negative_419,8.557,8.782,2.702,8.332,2.702,4.954,4.278,6.98,3.829,3.378,13.736,2.477,1.126,1.801,6.305,10.584,5.404,2.927,2.477,8.557,0.604,1.209,0.165,1.538,-1.538,-1.538,-4.286,-3.132,-1.648,-2.033,0.989,-0.22,0
Negative_420,3.055,3.666,0.611,1.833,0.0,3.055,1.222,1.222,0.0,3.666,4.277,2.444,0.611,5.499,9.776,4.277,1.833,0.611,1.222,3.055,9.582,7.427,2.753,3.895,4.648,2.155,0.961,1.948,1.922,1.87,6.44,4.466,0
Negative_421,15.267,10.321,3.225,4.945,1.72,6.451,3.44,7.311,1.505,1.505,13.762,1.075,0.645,4.3,8.386,3.44,4.515,2.58,3.01,9.031,-3.193,-3.087,-1.171,-2.022,1.809,1.277,-5.428,-3.3,7.025,2.821,-0.692,-0.479,0
Negative_422,4.089,2.602,2.602,1.115,0.743,2.23,2.974,4.46,0.743,4.089,6.691,1.487,1.115,5.947,1.859,3.717,4.46,0.372,3.345,5.204,9.396,5.087,2.603,2.304,4.758,0.658,4.129,3.381,2.394,0.329,3.501,1.616,0
Negative_423,6.683,5.14,2.913,3.94,2.913,8.396,4.455,6.339,3.427,3.77,9.595,4.798,2.57,4.284,5.483,9.938,4.455,1.713,1.542,6.853,-0.347,3.77,-2.877,-0.0,1.786,4.266,-4.96,-1.587,-3.274,0.198,1.389,2.431,0
Negative_424,4.563,4.889,1.304,2.282,2.282,3.911,5.541,2.607,1.304,1.63,14.342,1.63,0.978,1.956,8.149,6.193,5.216,2.282,0.978,4.563,3.37,0.804,0.038,-1.915,3.255,0.919,5.668,4.558,3.715,0.689,0.651,1.647,0
Negative_425,10.468,0.775,1.551,0.388,0.388,3.489,0.775,6.204,0.388,1.551,4.265,2.326,1.939,0.388,3.489,6.591,1.163,0.0,0.0,4.265,4.914,3.931,4.461,3.528,4.259,3.705,4.486,3.831,6.376,4.234,3.1,2.772,0
Negative_426,4.648,3.564,3.176,4.029,2.712,5.965,4.416,7.05,1.627,5.346,6.12,5.81,1.782,2.789,8.212,8.832,5.888,1.007,3.874,5.965,-4.362,-2.274,4.548,5.29,-0.046,-0.232,1.578,3.295,1.346,-0.232,-0.928,-0.789,0
Negative_427,8.881,6.661,2.049,3.416,2.391,5.294,6.661,7.856,3.587,3.245,13.321,2.561,1.366,3.416,7.343,7.003,5.294,1.879,1.879,6.148,-0.802,1.905,0.15,-0.1,-0.852,0.952,2.406,-0.551,-0.401,-2.506,1.003,-1.454,0
Negative_428,7.107,3.376,1.421,3.554,1.421,5.508,1.599,3.376,0.889,1.421,5.686,2.488,1.777,2.843,6.219,9.773,4.265,0.355,1.244,3.199,3.14,2.768,3.342,5.165,3.41,3.275,1.452,2.735,1.789,1.587,1.688,2.127,0
Negative_429,7.938,6.394,0.22,2.646,1.323,4.41,3.528,6.615,0.882,0.661,7.938,0.882,0.22,0.22,8.379,4.41,1.323,0.22,0.22,3.087,1.384,5.26,1.353,3.568,-2.061,2.369,7.044,5.844,5.383,5.844,0.246,2.245,0
Negative_430,7.583,10.952,4.494,5.336,5.898,7.302,5.617,11.796,7.021,6.179,15.165,2.246,3.371,7.583,6.179,10.673,7.583,3.371,4.494,7.021,-2.937,1.608,3.986,2.378,-3.147,-4.126,-6.084,-5.175,-2.867,-6.084,-11.259,-6.154,0
Negative_431,10.853,7.104,1.184,4.736,2.763,6.611,5.624,10.359,3.355,2.566,14.8,1.973,1.579,2.763,6.709,6.118,4.736,2.27,2.171,8.682,-0.16,-0.588,-2.193,-2.406,0.107,0.16,1.711,0.214,-0.374,-1.818,-0.481,-1.123,0
Negative_432,7.662,6.179,2.225,4.449,1.977,3.708,3.955,6.426,3.461,2.966,10.875,1.73,2.225,5.931,6.179,4.696,5.437,2.966,1.73,5.437,2.661,1.94,3.969,-0.451,2.887,2.075,0.09,-0.767,-1.083,0.406,-0.586,-1.353,0
Negative_433,11.251,9.867,1.558,3.462,1.384,3.982,2.943,8.136,3.116,1.384,8.136,1.384,0.519,2.943,9.348,6.75,2.77,4.501,2.943,5.366,2.064,1.789,-1.33,-1.697,-0.321,-0.229,1.147,3.303,0.78,-0.183,1.835,1.101,0
Negative_434,3.118,6.04,2.663,4.611,2.793,5.845,2.923,4.417,1.884,3.312,7.794,4.611,2.014,1.754,4.287,5.586,4.222,1.364,1.949,4.287,-0.34,3.321,-0.566,2.679,-0.491,1.736,2.377,3.472,2.566,4.075,1.736,3.962,0
Negative_435,3.178,4.371,0.397,5.562,1.589,2.781,4.371,3.576,1.589,3.178,7.151,2.384,0.795,1.589,7.151,5.96,11.124,0.397,0.795,2.781,3.041,4.42,6.153,0.955,2.298,-2.122,1.132,-2.97,2.334,3.713,3.607,6.719,0
Negative_436,6.633,4.631,1.016,2.898,1.793,6.812,3.764,5.946,1.285,1.554,6.484,3.525,1.165,1.554,6.035,6.543,3.137,1.374,0.896,3.675,0.919,2.758,1.662,4.031,2.617,5.269,0.919,1.627,1.627,5.021,0.141,2.687,0
Negative_437,11.393,6.646,4.746,6.329,1.899,6.646,3.797,8.229,2.848,6.646,6.962,7.278,3.797,3.481,12.975,8.229,7.278,0.949,4.746,14.24,-4.132,-3.099,-7.101,-1.42,-4.196,-3.099,1.743,1.097,-2.389,-2.324,-2.13,-2.066,0
Negative_438,5.537,6.84,0.651,3.908,1.303,2.606,2.28,7.491,1.954,2.28,12.703,2.28,0.326,1.954,9.119,6.188,2.931,1.629,1.303,5.211,3.1,4.553,1.727,5.298,4.042,3.375,2.59,0.863,-3.807,-1.962,-0.471,2.198,0
Negative_439,2.96,4.44,5.919,2.96,7.4,5.919,1.479,7.4,4.44,2.96,17.758,1.479,2.96,4.44,7.4,14.798,4.44,2.96,2.96,5.919,-2.164,1.554,-3.885,3.108,3.274,4.606,-2.164,-6.659,2.941,0.277,-6.104,-5.771,0
Negative_440,8.02,4.277,3.742,7.486,3.208,8.02,4.277,3.208,1.604,3.742,11.763,2.673,1.604,2.139,4.813,4.813,3.742,1.069,1.069,6.951,1.985,6.043,-2.735,1.5,9.352,7.367,-3.926,0.794,-3.661,0.309,-2.25,-3.0,0
Negative_441,4.843,2.152,1.076,3.228,0.0,3.767,1.614,5.381,1.614,2.152,10.762,3.767,2.69,0.538,6.996,4.305,2.152,1.076,1.076,3.228,3.933,2.747,1.436,2.154,7.022,6.18,2.84,1.311,1.873,1.873,2.154,4.057,0
Negative_442,8.504,5.467,1.62,4.455,4.252,3.443,2.025,10.934,1.012,1.417,7.694,1.012,1.215,1.012,4.86,4.455,2.025,0.81,1.823,1.823,4.75,4.506,0.314,1.118,2.375,2.061,4.541,6.776,0.314,0.279,0.699,2.41,0
Negative_443,6.625,4.968,4.232,4.784,2.944,4.784,4.601,4.784,2.209,3.128,5.153,4.601,1.84,3.496,9.937,8.649,5.704,1.472,4.416,4.784,-1.676,-0.419,-0.652,-0.186,0.745,2.793,-0.838,1.816,0.838,-0.419,2.514,2.374,0
Negative_444,10.866,5.794,5.07,2.897,2.897,14.487,2.173,8.692,0.724,4.346,14.487,6.519,2.173,2.173,7.967,10.14,7.243,2.173,3.622,10.866,-5.326,-3.008,-15.288,-16.04,10.464,6.579,-2.569,4.386,-4.135,0.125,-2.068,1.566,0
Negative_445,6.534,6.853,2.231,3.984,1.594,4.303,2.869,7.171,1.275,2.231,8.287,6.056,0.956,3.187,7.65,4.621,3.824,1.115,1.594,3.506,1.517,2.555,-0.2,3.273,1.916,3.832,1.038,1.597,2.196,4.271,-2.355,0.519,0
Negative_446,6.03,6.934,2.713,5.427,2.412,2.713,1.809,3.618,1.206,2.412,6.331,3.919,1.206,2.111,3.618,3.919,2.111,0.302,1.508,3.316,9.574,7.284,0.159,0.413,3.212,3.849,2.894,4.93,1.908,0.127,0.477,1.559,0
Negative_447,5.865,5.571,2.346,4.398,2.346,6.451,5.571,3.519,0.879,2.346,9.677,3.812,1.466,2.053,6.744,6.158,2.932,1.759,1.759,6.451,2.094,2.833,-3.736,-2.258,0.739,3.243,3.202,2.997,5.419,4.557,-3.079,1.888,0
Negative_448,3.532,3.027,4.035,4.54,1.513,8.576,2.522,5.549,2.522,4.54,7.062,5.549,3.027,1.009,4.035,6.558,5.549,2.018,2.522,6.558,0.758,2.57,0.885,-2.106,-0.421,2.822,2.19,2.359,1.011,3.538,2.485,-0.337,0
Negative_449,6.576,5.261,2.762,6.314,1.578,6.576,3.288,7.234,2.236,6.839,9.076,4.472,2.894,1.841,7.498,6.708,6.576,0.395,1.052,7.628,-0.823,3.582,-2.662,-0.048,-1.21,1.258,0.242,2.372,-0.629,1.597,-0.484,-0.0,0
Negative_450,5.625,3.867,5.098,4.043,5.449,4.043,2.988,3.515,1.054,2.637,8.964,5.449,1.23,2.812,3.867,8.262,5.273,0.527,2.637,4.394,2.329,2.82,-0.123,-0.531,4.536,3.637,1.144,2.125,-2.615,-0.899,2.82,3.024,0
Negative_451,10.62,5.023,3.014,5.167,1.004,5.741,3.444,7.75,2.44,3.157,12.056,1.723,1.866,3.157,6.889,8.324,4.593,0.717,1.579,6.746,2.518,2.565,0.76,-0.618,3.373,1.045,0.713,1.188,-2.28,-0.618,-1.995,-1.663,0
Negative_452,6.872,4.758,2.908,3.172,2.114,4.229,3.965,6.079,4.229,2.908,8.986,1.586,1.057,2.643,6.344,7.665,3.965,0.793,2.114,5.815,2.219,-0.986,2.261,2.877,2.63,1.192,3.411,0.699,0.329,0.164,2.713,0.288,0
Negative_453,4.996,2.664,3.664,3.331,3.664,5.995,4.33,4.663,0.999,1.332,13.655,3.331,2.998,3.331,6.661,3.664,4.33,0.999,2.664,5.995,-1.249,0.375,2.498,2.206,2.04,1.457,0.208,0.666,5.828,1.665,1.207,-0.167,0
Negative_454,6.104,3.488,3.488,2.616,8.721,3.488,4.36,3.488,4.36,1.744,6.977,6.104,3.488,5.232,6.104,8.721,7.849,0.0,6.104,8.721,5.463,2.782,-1.214,-5.564,0.759,0.809,-0.152,-0.152,-5.159,-1.214,-0.809,3.288,0
Negative_455,4.843,3.329,5.751,4.238,3.329,1.514,2.422,3.329,2.422,5.751,5.448,4.54,1.211,3.329,4.843,6.054,4.54,2.422,4.54,6.659,0.966,-1.127,3.422,-0.322,2.415,1.651,7.246,7.246,-3.543,-3.06,3.341,1.248,0
Negative_456,7.23,6.941,5.784,5.495,3.181,7.809,3.47,9.833,3.181,5.206,6.073,5.495,3.47,4.917,6.652,6.073,5.784,2.025,4.338,4.917,-0.863,0.755,-4.693,-4.369,-1.51,-0.647,4.261,5.124,1.133,2.104,-5.825,-3.344,0
Negative_457,3.071,2.632,0.877,2.632,0.0,5.265,1.316,3.071,2.193,6.581,4.388,2.632,1.316,1.316,4.388,9.653,6.581,0.0,2.193,5.704,3.949,3.027,1.744,1.612,3.422,2.007,5.166,2.731,5.824,3.784,1.579,-0.658,0
Negative_458,5.049,1.95,1.95,2.18,1.377,1.607,1.377,6.426,1.492,4.017,8.262,2.525,1.262,3.557,2.41,5.164,3.557,1.147,2.18,3.672,4.495,2.508,4.771,2.661,3.67,2.263,6.391,2.966,2.691,1.407,3.517,1.498,0
Negative_459,6.754,5.065,6.754,2.252,6.191,5.628,1.126,2.815,1.126,5.628,10.131,2.252,3.377,3.377,5.628,5.628,5.065,1.126,2.815,6.191,-1.334,1.867,2.001,0.756,-3.868,-3.246,3.646,4.091,4.936,5.958,-3.335,-0.4,0
Negative_460,3.629,4.234,3.024,4.839,3.629,7.863,3.629,7.259,2.42,3.629,12.702,9.678,3.024,6.049,5.444,7.259,9.073,0.604,3.629,9.678,-0.056,0.835,-10.128,-9.46,-0.223,-2.56,2.838,0.0,2.337,1.669,0.556,2.894,0
Negative_461,13.91,9.564,0.435,7.825,5.217,4.782,9.564,11.737,3.912,4.347,16.954,4.347,2.608,3.477,9.129,11.737,6.52,4.782,0.87,10.432,-6.041,-2.843,5.97,6.397,-4.833,-4.975,-8.813,-4.051,-3.412,-2.061,-9.453,-8.031,0
Negative_462,8.562,3.261,3.058,3.466,3.873,5.504,4.893,10.601,3.058,2.446,8.562,4.077,1.427,2.854,5.301,7.543,5.097,2.65,1.427,5.709,6.209,3.875,-0.934,1.074,3.548,2.474,-4.248,-5.742,-1.587,-2.661,3.175,1.447,0
Negative_463,5.822,8.468,1.588,3.705,3.705,3.705,4.764,4.764,0.53,1.588,10.586,3.176,2.117,1.058,3.705,4.234,5.822,1.058,2.117,4.234,1.074,1.573,-3.837,-3.761,7.79,7.022,17.038,9.21,-2.955,-1.535,-3.722,-4.643,0
Negative_464,3.497,4.371,0.874,2.622,2.622,8.741,6.119,6.993,1.748,5.245,10.489,6.119,0.874,1.748,3.497,5.245,4.371,1.748,0.874,2.622,0.764,1.809,-9.972,-3.096,5.549,4.584,14.314,14.877,-2.895,-1.246,-4.825,-0.281,0
Negative_465,16.228,10.501,1.91,4.773,0.0,2.864,4.773,8.591,5.727,0.0,17.182,2.864,1.91,0.0,12.409,11.455,6.682,3.818,0.954,1.91,8.076,8.133,-6.529,0.974,0.745,-2.405,2.005,-3.15,-12.944,-8.591,-1.89,1.031,0
Negative_466,7.318,3.361,1.792,2.315,2.987,2.912,4.331,6.124,1.942,2.838,12.247,1.942,1.419,2.838,6.124,7.244,4.705,1.643,1.643,4.854,2.981,2.901,0.685,0.766,0.806,-0.927,2.74,0.967,2.256,1.048,3.465,1.732,0
Negative_467,5.318,4.223,1.564,1.721,1.721,1.877,1.564,2.346,0.939,4.535,8.602,1.407,0.939,3.754,2.502,4.379,3.284,1.564,0.782,5.943,6.987,3.272,6.515,5.012,5.366,1.916,3.774,2.506,2.889,2.123,0.619,0.059,0
Negative_468,7.161,4.036,1.432,2.343,3.125,2.865,2.995,6.771,3.255,2.214,7.552,1.823,1.172,3.255,6.771,3.776,5.468,1.042,2.474,3.385,3.281,3.427,3.062,3.5,2.588,1.276,2.771,1.203,2.552,1.021,2.224,0.182,0
Negative_469,7.427,3.442,1.993,1.993,2.355,2.898,2.173,5.977,1.63,4.166,9.963,1.63,2.355,2.898,4.348,6.159,4.166,1.811,1.993,3.804,3.732,3.732,1.903,2.598,4.391,2.561,1.5,1.72,1.171,0.037,1.866,1.61,0
Negative_470,6.255,3.033,0.948,1.327,1.895,1.327,2.085,3.98,2.085,4.359,11.751,0.758,2.274,1.895,3.222,5.686,4.739,1.895,2.654,3.601,5.689,2.894,5.524,2.992,3.716,2.236,1.94,1.151,2.499,1.414,3.782,0.395,0
Negative_471,3.549,3.211,2.957,2.62,1.605,3.549,2.197,3.549,1.183,2.704,6.59,2.704,1.098,2.45,2.957,7.605,4.394,0.845,2.028,3.972,5.034,3.644,2.996,2.934,4.169,3.799,3.181,2.563,3.088,3.521,1.297,2.007,0
Negative_472,10.371,6.319,0.81,1.459,1.944,2.43,2.269,6.643,1.783,0.972,10.694,0.81,0.648,2.269,8.588,3.889,1.134,1.944,1.134,4.213,4.606,2.637,6.646,4.501,2.672,0.844,2.813,2.039,4.044,1.864,-1.688,-1.301,0
Negative_473,5.544,5.0,1.196,2.283,1.413,3.37,1.848,6.631,1.196,2.391,7.609,1.522,1.196,2.5,4.24,5.979,2.826,1.631,1.413,4.131,4.442,4.187,4.602,4.155,2.077,2.173,1.47,2.493,3.132,3.675,1.63,2.045,0
Negative_474,5.87,1.914,2.042,1.531,1.276,1.659,2.169,4.467,1.021,2.552,6.125,2.042,1.659,3.062,3.19,3.701,3.19,1.531,2.042,5.232,7.878,4.136,4.136,2.082,3.63,1.182,3.658,1.941,5.234,1.941,4.868,3.039,0
Negative_475,7.607,6.847,1.521,1.521,7.607,4.564,6.847,6.086,3.804,3.043,8.368,2.283,2.283,2.283,3.804,9.89,5.325,0.761,3.043,10.651,2.11,1.178,5.201,4.465,2.404,3.484,-7.802,-4.76,2.257,2.699,-6.575,-2.797,0
Negative_476,10.582,4.396,0.814,1.791,2.279,1.628,1.14,5.861,1.465,0.977,10.419,1.14,0.814,3.256,4.233,1.465,2.279,0.977,1.465,4.07,5.708,4.121,3.602,2.808,4.67,2.625,3.938,2.045,1.374,1.465,5.006,1.587,0
Negative_477,7.695,3.952,2.08,1.872,3.12,1.248,2.08,3.12,1.04,2.08,10.192,1.456,1.456,2.496,2.496,3.952,3.952,1.456,2.496,6.031,3.374,2.217,3.567,2.089,5.334,3.278,3.952,1.414,2.956,0.964,4.21,2.378,0
Negative_478,4.545,2.337,3.377,1.688,2.468,1.299,3.506,3.636,1.948,3.766,7.532,3.247,1.688,4.805,3.896,7.921,4.805,0.259,2.078,5.325,4.032,2.104,5.505,2.63,3.015,1.928,2.279,1.893,2.244,0.877,2.77,0.596,0
Negative_479,8.2,5.296,1.025,1.709,2.05,1.025,2.221,3.929,1.879,1.196,10.421,1.196,1.537,2.392,3.417,4.442,3.588,0.683,1.196,4.613,5.767,1.023,5.612,2.698,4.744,1.984,8.496,4.527,1.767,-0.279,1.147,0.496,0
Negative_480,10.604,4.172,1.391,0.696,1.738,1.391,2.607,5.737,1.738,1.043,11.821,0.348,0.696,1.217,4.868,5.389,3.13,1.738,1.565,4.868,7.009,3.071,2.87,2.37,3.738,1.368,3.004,1.402,3.705,0.401,3.638,0.668,0
Negative_481,2.56,4.095,0.512,2.048,3.584,4.095,4.607,7.679,1.535,1.024,11.774,1.535,1.024,3.584,7.679,8.703,5.119,1.024,0.512,3.584,0.801,2.059,1.03,2.899,3.776,5.225,2.25,2.67,5.072,1.449,-1.793,-1.716,0
Negative_482,12.137,2.44,2.257,2.928,0.366,3.355,6.709,8.112,2.44,2.135,10.064,2.806,1.037,1.647,17.017,8.661,5.428,0.122,0.915,4.575,1.332,1.284,-0.381,0.048,-1.855,-1.237,1.808,1.237,0.143,0.095,1.38,0.999,0
Negative_483,5.935,7.419,4.946,5.441,5.441,7.419,3.957,6.43,2.968,6.43,14.839,5.935,2.968,6.43,7.913,5.441,5.935,2.474,6.43,5.441,-3.966,-5.108,-0.901,-3.546,-2.644,-2.043,1.683,-0.3,-2.404,-1.202,-2.704,2.945,0
Negative_484,8.843,5.424,2.476,3.655,1.061,5.188,2.711,4.362,1.179,2.358,7.546,5.66,1.179,1.886,10.257,11.672,4.126,0.707,0.354,4.244,2.334,4.881,-0.085,2.886,0.042,1.868,-1.868,1.104,1.783,3.141,-0.849,-0.127,0
Negative_485,3.987,6.423,3.544,2.547,1.883,3.655,4.098,4.098,1.772,1.55,7.088,3.433,1.44,3.211,3.765,5.316,3.323,0.886,1.55,3.433,3.551,2.111,0.905,1.474,4.288,3.451,2.948,3.049,4.992,2.245,1.675,2.312,0
Negative_486,1.39,6.024,0.927,6.487,0.0,5.56,2.085,6.487,2.085,1.622,3.707,1.158,1.158,5.56,7.414,6.255,2.78,1.158,0.463,2.317,-0.0,4.363,1.131,2.747,3.555,5.785,2.036,6.917,-1.487,3.588,0.356,6.367,0
Negative_487,8.98,4.094,3.038,3.302,3.433,3.302,3.038,7.132,3.302,1.849,4.886,4.622,1.321,2.641,4.226,4.622,1.717,0.924,2.113,3.17,1.004,0.394,1.757,2.259,4.338,3.765,2.331,3.012,0.932,0.717,4.195,3.586,0
Negative_488,8.503,2.381,3.061,3.061,2.721,7.143,3.741,6.802,1.36,5.101,10.883,5.782,0.68,2.721,5.442,7.822,5.101,0.68,3.061,4.081,0.811,2.704,-3.019,-2.794,0.721,-0.856,0.721,3.47,4.281,3.785,-1.848,1.893,0
Negative_489,7.256,7.464,1.658,4.354,2.903,6.426,3.732,10.78,2.903,2.488,8.085,4.561,1.865,4.146,5.39,6.426,3.939,2.28,1.865,5.597,0.941,3.153,-1.506,-0.376,5.459,6.4,-0.988,0.188,-2.635,-0.8,-3.859,-0.094,0
Negative_490,8.368,7.532,3.906,4.184,2.789,7.532,6.415,6.695,3.347,6.137,12.832,6.695,3.068,3.347,7.81,8.368,6.415,2.231,3.906,6.415,2.714,0.944,-7.965,-4.484,-2.183,1.357,1.77,6.785,-3.54,-5.841,-4.425,-3.127,0
Negative_491,4.613,4.613,0.0,1.153,5.19,0.576,4.036,2.883,1.153,1.73,6.343,1.153,2.307,2.307,2.307,4.036,2.307,1.153,0.0,0.576,12.884,7.314,11.843,5.401,4.747,1.671,4.384,3.003,-0.194,1.356,-0.872,0.024,0
Negative_492,1.191,3.574,2.383,1.191,0.0,4.765,1.191,4.765,2.383,1.191,14.295,2.383,3.574,1.191,5.956,9.529,7.147,1.191,1.191,5.956,1.614,0.675,-2.176,-4.503,4.615,5.816,10.169,9.456,0.263,-4.09,1.463,1.651,0
Negative_493,6.508,4.733,1.775,0.0,0.591,3.55,1.775,4.142,0.591,2.958,4.733,2.958,2.367,2.958,7.1,4.142,4.733,0.0,1.775,5.325,5.08,1.881,5.582,0.878,3.857,1.568,2.948,2.509,4.484,4.359,3.982,0.157,0
Negative_494,6.701,7.759,0.705,1.764,2.821,1.764,4.585,6.701,3.879,2.116,5.642,8.112,0.705,1.411,4.585,6.701,6.348,1.764,1.411,5.995,2.403,0.407,-7.088,-3.014,3.055,1.385,5.784,4.847,6.477,1.507,1.589,1.181,0
Negative_495,16.872,6.749,1.35,5.399,0.674,4.05,8.773,12.149,3.374,5.399,12.149,4.724,0.674,2.024,6.749,2.7,3.374,0.674,2.024,10.123,0.935,5.941,-9.516,-3.025,0.055,0.055,0.165,0.11,2.2,0.88,-5.776,-2.035,0
Negative_496,8.879,3.052,1.387,2.636,0.694,3.052,4.439,6.243,1.942,1.248,5.272,3.191,0.694,2.498,6.521,9.157,2.913,0.555,0.833,2.498,3.216,3.114,2.065,2.844,1.49,2.031,3.656,3.724,3.114,2.404,2.573,2.065,0
Negative_497,6.716,4.764,5.854,5.071,3.444,5.95,4.419,8.361,2.373,7.175,8.227,5.013,1.396,2.238,7.385,8.418,7.711,1.416,3.137,8.744,-3.288,0.27,1.024,0.809,0.108,-0.054,-2.264,-3.181,-3.774,-2.21,3.72,1.024,0
Negative_498,5.721,5.281,3.961,2.64,0.44,6.601,2.201,9.681,2.201,2.64,3.08,5.721,1.76,3.08,12.322,9.242,3.961,0.0,0.44,2.64,0.334,6.522,-1.63,3.637,0.836,5.393,1.38,0.711,-4.348,-1.505,0.585,4.473,0
Negative_499,5.794,5.38,1.931,4.139,1.931,7.45,5.38,5.38,2.346,3.311,14.348,4.001,1.931,4.001,5.932,8.14,4.967,1.655,3.311,5.243,2.704,3.332,-2.028,-1.835,2.752,2.173,2.125,2.318,-4.394,-1.207,-1.497,-1.014,0
Negative_500,10.448,7.053,0.653,3.135,1.828,7.053,4.701,10.84,1.697,0.914,18.284,1.959,0.653,2.351,9.925,5.615,4.832,2.612,0.914,5.746,-0.86,-0.506,-0.405,-1.619,-0.607,-0.051,-0.506,-0.557,-0.709,0.304,2.581,1.721,0
Negative_501,3.383,5.075,3.076,4.768,2.614,4.306,2.769,5.383,10.15,1.999,5.229,3.383,0.461,3.998,9.997,5.537,2.614,0.308,1.692,3.998,2.422,0.686,1.696,2.301,5.168,6.217,-3.149,-0.888,2.422,3.109,-0.242,-0.484,0
Negative_502,11.863,8.741,0.624,0.624,3.122,0.624,1.873,4.37,1.249,0.0,8.117,0.624,1.249,0.0,4.995,2.498,1.873,2.498,0.624,1.249,5.795,4.233,6.136,2.926,-1.96,-1.278,5.227,3.494,9.801,4.631,2.869,1.307,0
Negative_503,0.581,6.968,0.0,0.0,1.742,0.0,1.161,0.0,0.29,0.0,0.0,0.0,0.581,0.0,0.581,1.452,0.29,0.0,1.161,0.0,7.936,1.932,13.895,4.886,9.646,3.013,11.142,3.428,11.238,3.924,10.979,3.176,0
Negative_504,8.356,9.641,3.857,5.142,2.571,4.5,7.713,7.07,1.928,0.0,10.284,2.571,4.5,1.928,7.07,8.998,5.142,1.286,0.643,8.998,-3.883,2.095,-1.584,1.84,-2.759,-2.299,7.92,1.022,-9.096,-0.715,2.095,3.168,0
Negative_505,9.248,7.175,2.711,3.667,2.87,7.334,4.624,7.015,3.029,2.551,9.726,4.464,1.116,3.827,8.61,5.421,5.58,0.797,1.913,7.972,0.698,-0.349,-2.74,0.149,3.587,3.886,-0.249,0.598,1.943,3.189,-7.125,-3.239,0
Negative_506,5.325,4.458,1.486,2.972,1.61,3.839,3.467,2.848,1.115,0.867,4.829,5.077,0.495,2.229,4.829,4.829,1.857,0.495,0.495,3.343,2.993,3.896,2.033,3.953,4.687,5.929,4.404,5.138,2.739,5.167,0.536,2.061,0
Negative_507,6.477,8.243,1.766,1.374,0.981,1.766,1.962,6.477,3.14,1.57,6.281,1.57,0.392,1.57,8.832,8.047,3.336,2.551,0.785,3.925,4.476,4.689,3.517,2.451,2.274,1.812,-0.213,0.462,-0.959,0.568,6.252,3.623,0
Negative_508,7.951,11.927,0.0,3.976,3.976,3.976,0.0,3.976,0.0,3.976,19.879,3.976,3.976,3.976,7.951,7.951,3.976,0.0,0.0,3.976,15.458,5.821,0.477,11.403,-14.742,-12.071,7.3,4.198,-11.021,-8.874,1.24,5.391,0
Negative_509,10.395,7.425,1.856,5.693,3.589,7.054,7.301,11.261,2.352,3.837,13.736,1.979,2.846,4.083,3.96,7.92,6.187,0.619,1.114,11.013,-2.627,-2.399,-3.198,-2.17,1.942,1.256,-0.114,1.77,0.114,-2.741,-3.712,-2.342,0
Negative_510,5.563,3.655,3.179,4.132,2.066,6.357,3.655,6.993,2.702,3.179,10.967,3.338,0.636,3.973,6.834,10.491,5.722,1.43,1.907,5.086,1.791,1.654,3.399,1.332,-1.011,-0.827,-1.148,-1.516,2.526,1.746,-0.643,0.827,0
